blijken	hebben	laten	bouwen	1962	1
blijken	hebben	laten	gelden	1957	1
blijken	hebben	laten	overtuigen	1947	1
blijken	hebben	laten	vast_klemmen	1960	1
blijken	hebben	laten	waar_nemen	1921	1
blijken	hebben	moeten	op_roeien	1989	1
blijken	hebben	moeten	terug_trekken	1965	1
blijken	hebben	moeten	wijken	1923	1
blijken	hebben	willen	beperken	1957	1
blijken	hebben	willen	maken	1918	1
blijken	hebben	worden	af_zuigen	1971	1
blijken	kunnen	blijven	bestaan	1894	1
blijken	kunnen	laten	horen	1959	1
blijken	kunnen	worden	aan_heffen	1909	1
blijken	kunnen	worden	aan_leggen	1981	1
blijken	kunnen	worden	aan_passen	1973	1
blijken	kunnen	worden	aan_passen	1983	1
blijken	kunnen	worden	aan_vullen	1961	1
blijken	kunnen	worden	aan_wijzen	1985	1
blijken	kunnen	worden	af_handelen	1935	1
blijken	kunnen	worden	af_leiden	1875	1
blijken	kunnen	worden	af_lezen	1993	1
blijken	kunnen	worden	annexeren	1994	1
blijken	kunnen	worden	begrijpen	1981	1
blijken	kunnen	worden	begrijpen	1990	1
blijken	kunnen	worden	bestrijden	1901	1
blijken	kunnen	worden	betrekken	1966	1
blijken	kunnen	worden	bevatten	1971	1
blijken	kunnen	worden	bevestigen	1977	1
blijken	kunnen	worden	bevestigen	1981	1
blijken	kunnen	worden	brengen	1989	1
blijken	kunnen	worden	brengen	1992	1
blijken	kunnen	worden	confronteren	1988	1
blijken	kunnen	worden	elimineren	1968	1
blijken	kunnen	worden	geboren	1960	1
blijken	kunnen	worden	goed_keuren	1919	1
blijken	kunnen	worden	goed_maken	1919	1
blijken	kunnen	worden	halen	1971	1
blijken	kunnen	worden	handhaven	1952	1
blijken	kunnen	worden	hanteren	1939	1
blijken	kunnen	worden	herleiden	1951	1
blijken	kunnen	worden	herleiden	1974	1
blijken	kunnen	worden	honoreren	1988	1
blijken	kunnen	worden	in_delen	1960	1
blijken	kunnen	worden	in_delen	1988	1
blijken	kunnen	worden	in_zetten	1989	1
blijken	kunnen	worden	isoleren	1972	1
blijken	kunnen	worden	kennen	1976	1
blijken	kunnen	worden	leren	1935	2
blijken	kunnen	worden	lezen	1990	1
blijken	kunnen	worden	maken	1918	1
blijken	kunnen	worden	mikken	1916	1
blijken	kunnen	worden	na_leven	1971	1
blijken	kunnen	worden	na_volgen	1999	1
blijken	kunnen	worden	om_schudden	1971	1
blijken	kunnen	worden	omvatten	1948	1
blijken	kunnen	worden	ondergraven	1964	1
blijken	kunnen	worden	onderkennen	1958	1
blijken	kunnen	worden	onderscheiden	1986	1
blijken	kunnen	worden	ontleden	1895	1
blijken	kunnen	worden	ontlokken	1870	1
blijken	kunnen	worden	op_helderen	1915	1
blijken	kunnen	worden	op_splitsen	1988	1
blijken	kunnen	worden	redden	1976	1
blijken	kunnen	worden	relateren	1993	1
blijken	kunnen	worden	samen_persen	1971	1
blijken	kunnen	worden	samen_vatten	1956	1
blijken	kunnen	worden	situeren	1994	1
blijken	kunnen	worden	spreken	1989	1
blijken	kunnen	worden	stellen	1976	1
blijken	kunnen	worden	toe_passen	1980	1
blijken	kunnen	worden	trekken	1990	1
blijken	kunnen	worden	uit_breiden	1949	1
blijken	kunnen	worden	uit_halen	1919	1
blijken	kunnen	worden	uit_keren	1985	1
blijken	kunnen	worden	uit_maken	1972	1
blijken	kunnen	worden	uit_werken	1980	1
blijken	kunnen	worden	uit_zetten	1970	1
blijken	kunnen	worden	vast_stellen	1984	1
blijken	kunnen	worden	verantwoorden	1976	1
blijken	kunnen	worden	verbinden	1988	1
blijken	kunnen	worden	verbinden	1991	1
blijken	kunnen	worden	verdedigen	1984	1
blijken	kunnen	worden	verklaren	1856	1
blijken	kunnen	worden	verklaren	1953	1
blijken	kunnen	worden	verklaren	1988	1
blijken	kunnen	worden	verrijden	1989	1
blijken	kunnen	worden	vervangen	1947	1
blijken	kunnen	worden	vervullen	1988	1
blijken	kunnen	worden	verwezenlijken	1895	1
blijken	kunnen	worden	verwezenlijken	1952	1
blijken	kunnen	worden	verwoorden	1970	1
blijken	kunnen	worden	verzwakken	1922	1
blijken	kunnen	worden	voorspellen	1984	1
blijken	kunnen	worden	voort_zetten	1983	1
blijken	kunnen	worden	weerleggen	1960	1
blijken	kunnen	worden	zetten	1954	1
blijken	kunnen	zijn	blijven	1999	1
blijken	kunnen	zijn	op_gaan	1999	1
blijken	moeten	worden	af_snijden	1984	1
blijken	moeten	worden	antwoorden	1991	1
blijken	moeten	worden	beantwoorden	1965	1
blijken	moeten	worden	begrijpen	1983	1
blijken	moeten	worden	beoordelen	1983	1
blijken	moeten	worden	berekenen	1899	1
blijken	moeten	worden	beschouwen	1953	1
blijken	moeten	worden	doen	1863	1
blijken	moeten	worden	hechten	1946	1
blijken	moeten	worden	in_leiden	1999	1
blijken	moeten	worden	maken	1964	1
blijken	moeten	worden	maken	1993	1
blijken	moeten	worden	om_werken	1923	1
blijken	moeten	worden	onderscheiden	1971	1
blijken	moeten	worden	op_geven	1905	1
blijken	moeten	worden	op_nemen	1909	1
blijken	moeten	worden	op_vatten	1884	1
blijken	moeten	worden	op_vatten	1887	1
blijken	moeten	worden	op_vatten	1905	1
blijken	moeten	worden	op_vatten	1975	1
blijken	moeten	worden	plaatsen	1965	1
blijken	moeten	worden	preciseren	1988	1
blijken	moeten	worden	recht_trekken	1963	1
blijken	moeten	worden	reduceren	1975	1
blijken	moeten	worden	rekenen	1928	1
blijken	moeten	worden	rekenen	1951	1
blijken	moeten	worden	relativeren	1985	1
blijken	moeten	worden	schenden	1978	1
blijken	moeten	worden	schrijven	1983	1
blijken	moeten	worden	situeren	1995	1
blijken	moeten	worden	stellen	1908	1
blijken	moeten	worden	verbeteren	1939	1
blijken	moeten	worden	verschuiven	1972	1
blijken	moeten	worden	werken	1977	1
blijken	moeten	worden	zetten	1921	1
blijken	mogen	worden	beschouwen	1953	1
blijken	mogen	worden	beschouwen	1987	1
blijken	mogen	worden	zeggen	1908	1
blijken	willen	doen	geloven	1968	1
blijken	willen	laten	zitten	1888	1
blijken	zijn	blijven	hangen	1910	1
blijken	zijn	blijven	staan	1970	1
blijken	zijn	gaan	behoren	1988	1
blijken	zijn	gaan	lopen	1956	1
blijken	zijn	gaan	twijfelen	1988	1
blijken	zijn	gaan	zitten	1925	1
blijken	zullen	worden	herstellen	1977	1
blijken	zullen	zijn	voltooien	1861	1
blijven	beweren	mogen	beslissen	1864	1
blijven	denken	laten	denken	1987	1
blijven	hopen	kunnen	aan_tonen	1985	1
blijven	hopen	kunnen	stichten	1938	1
blijven	hopen	zullen	zien	1902	1
blijven	kunnen	worden	bezichtigen	1870	1
blijven	kunnen	worden	lezen	1901	1
blijven	kunnen	worden	verantwoorden	1978	1
blijven	moeten	zijn	zijn	1921	1
blijven	vergeten	leren	kennen	1886	1
blijven	weigeren	willen	tekenen	1885	1
blijven	zoeken	zullen	vinden	1947	1
blijven	zullen	hebben	volgen	1865	1
blijven	zullen	zijn	verdwijnen	1972	1
blijven	zullen	zijn	worden	1918	1
denken	hebben	laten	lopen	1919	1
denken	kunnen	blijven	wijden	1883	1
denken	kunnen	doen	ondergaan	1917	1
denken	kunnen	doen	vergeten	1960	1
denken	kunnen	gaan	gebruiken	1954	1
denken	kunnen	gaan	slapen	1936	1
denken	kunnen	horen	noemen	1856	1
denken	kunnen	krijgen	doen	1910	1
denken	kunnen	worden	pijn	1906	1
denken	moeten	laten	horen	1922	1
denken	zullen	gaan	drinken	1935	1
denken	zullen	gaan	leiden	1865	1
denken	zullen	horen	aan_vangen	1861	1
denken	zullen	kunnen	noemen	1855	1
denken	zullen	moeten	bekopen	1954	1
denken	zullen	moeten	rijden	1842	1
denken	zullen	worden	af_wijzen	1900	1
denken	zullen	worden	behandelen	1947	1
denken	zullen	worden	ontvangen	1963	1
denken	zullen	worden	op_frissen	1846	1
denken	zullen	worden	op_offeren	1861	1
denken	zullen	worden	overwinnen	1934	1
denken	zullen	worden	verlossen	1910	1
denken	zullen	zien	staan	1913	1
denken	zullen	zien	uit_slaan	1887	1
dienen	hebben	leren	kennen	1914	1
dienen	kunnen	worden	af_werken	1984	1
dienen	kunnen	worden	af_wijken	1893	1
dienen	kunnen	worden	begrijpen	1943	1
dienen	kunnen	worden	verdedigen	1935	1
dienen	kunnen	worden	verwijderen	1934	1
dienen	worden	maken	krijgen	1948	1
dienen	worden	maken	weren	1875	1
dienen	worden	proberen	aan_passen	1984	1
dienen	worden	trachten	verscherpen	1963	1
dienen	worden	zeggen	beoordelen	1846	1
doen	beginnen	hebben	nemen	1851	1
doen	beloven	brengen	lachen	1892	1
doen	besluiten	doen	af_lopen	1913	1
doen	besluiten	doen	hangen	1929	1
doen	besluiten	doen	terug_keren	1905	1
doen	besluiten	gaan	openen	1840	1
doen	besluiten	gaan	verplegen	1921	1
doen	besluiten	gaan	wijden	1922	1
doen	besluiten	laten	rusten	1908	1
doen	besluiten	zullen	neer_leggen	1927	1
doen	blijken	zijn	geboren	1916	1
doen	denken	doen	komen	1879	1
doen	denken	hebben	volgen	1876	1
doen	denken	zijn	samen_stellen	1931	1
doen	geloven	laten	ontwikkelen	1987	1
doen	hebben	kunnen	uit_laten	1894	1
doen	houden	laten	gaan	1915	1
doen	kunnen	worden	reflexiveren	1970	1
doen	kunnen	worden	volgen	1867	1
doen	kunnen	worden	waar_nemen	1879	1
doen	kunnen	worden	winnen	1949	1
doen	kunnen	zijn	af_leiden	1971	1
doen	kunnen	zijn	ontmoeten	1901	1
doen	laten	doen	rouwen	1964	1
doen	laten	horen	geven	1957	1
doen	lopen	zien	bewerken	1918	1
doen	moeten	weten	geven	1874	1
doen	mogen	hebben	bij_dragen	1926	1
doen	proberen	laten	zien	1980	1
doen	schijnen	hebben	aan_doen	1859	1
doen	trachten	hebben	wringen	1910	1
doen	vergeten	kunnen	worden	1917	1
doen	verlangen	leren	kennen	1872	1
doen	verlangen	leren	kennen	1940	1
doen	vrezen	zullen	uit_barsten	1891	1
doen	vrezen	zullen	vinden	1947	1
doen	wensen	mogen	volgen	1967	1
doen	wensen	worden	ontslaan	1910	1
doen	weten	zullen	voort_zetten	1928	1
doen	willen	doen	geloven	1946	1
doen	willen	hebben	noemen	1863	1
dreigen	moeten	worden	op_geven	1908	1
dreigen	vergeten	zijn	trouwen	1939	1
dreigen	zullen	blijven	bestaan	1938	1
dreigen	zullen	doen	dwingen	1931	1
dreigen	zullen	doen	glijden	1920	1
dreigen	zullen	laten	uit_werpen	1895	1
dreigen	zullen	worden	aan_prijzen	1884	1
dreigen	zullen	worden	aanvaarden	1926	1
dreigen	zullen	worden	boekstaven	1955	1
dreigen	zullen	worden	knoeien	1972	1
dreigen	zullen	worden	ontnemen	1915	1
dreigen	zullen	worden	verbreken	1869	1
dreigen	zullen	worden	weg_schuiven	1933	1
durven	besluiten	laten	samen_vallen	1902	1
durven	beweren	hebben	doorgronden	1899	1
durven	beweren	hebben	leren	1947	1
durven	beweren	willen	betwijfelen	1859	1
durven	beweren	zijn	op_treden	1886	1
durven	hopen	vinden	zijn	1933	1
durven	hopen	zullen	aan_raken	1843	1
durven	hopen	zullen	slaan	1864	1
durven	kunnen	worden	brengen	1848	1
durven	menen	gaan	vast_leggen	1920	1
durven	menen	hebben	verstaan	1940	1
durven	menen	kunnen	verzamelen	1933	1
durven	menen	leren	kennen	1891	1
durven	wagen	doen	zien	1891	1
durven	zeggen	hebben	genieten	1867	1
durven	zeggen	worden	betichten	1920	1
eisen	mogen	doen	gelden	1925	1
gaan	doen	beloven	zijn	1929	1
gaan	doen	blijven	liggen	1985	1
gaan	hebben	moeten	verdedigen	1892	1
gaan	kunnen	blijven	duren	1985	1
gaan	menen	kunnen	op_lossen	1947	1
gaan	moeten	worden	raadplegen	1922	1
gaan	proberen	laten	zien	1999	1
gaan	trachten	doen	kiezen	1919	1
gaan	trachten	krijgen	spreken	1950	1
gaan	willen	doen	geloven	1987	1
gaan	zullen	kunnen	geven	1924	1
geloven	hebben	horen	wedijveren	1862	1
geloven	hebben	kunnen	verliezen	1858	1
geloven	kunnen	doen	beoordelen	1866	1
geloven	kunnen	doen	blijven	1862	1
geloven	kunnen	doen	kennen	1853	1
geloven	kunnen	leren	kennen	1871	1
geloven	zullen	durven	vertellen	1940	1
geloven	zullen	worden	begrijpen	1906	1
geven	hebben	horen	luiden	1953	1
geven	willen	gaan	studeren	1910	1
geven	zijn	gaan	dichten	1969	1
hebben	behoeven	geven	zijn	1851	1
hebben	behoeven	laten	glijden	1919	1
hebben	behoeven	leren	laten	1893	1
hebben	behoeven	worden	behandelen	1866	1
hebben	behoeven	worden	betalen	1863	1
hebben	behoeven	worden	betalen	1941	1
hebben	behoeven	worden	bij_voegen	1885	1
hebben	behoeven	worden	brengen	1872	1
hebben	behoeven	worden	brengen	1941	1
hebben	behoeven	worden	doen	1837	1
hebben	behoeven	worden	hernemen	1860	1
hebben	behoeven	worden	mee_delen	1914	1
hebben	behoeven	worden	noemen	1851	1
hebben	behoeven	worden	op_merken	1892	1
hebben	behoeven	worden	op_offeren	1887	1
hebben	behoeven	worden	scheppen	1923	1
hebben	behoeven	worden	schrijven	1979	1
hebben	behoeven	worden	toe_lichten	1860	1
hebben	behoeven	worden	vergieten	1859	1
hebben	behoeven	worden	verrijken	1856	1
hebben	behoeven	worden	versterken	1854	1
hebben	behoeven	worden	verwaarlozen	1837	1
hebben	behoeven	worden	voldoen	1931	1
hebben	behoeven	worden	zeggen	1840	1
hebben	behoeven	worden	zoeken	1861	1
hebben	behoren	doen	op_merken	1855	1
hebben	behoren	helpen	vermoorden	1862	1
hebben	behoren	kunnen	vragen	1876	1
hebben	behoren	laten	blijken	1933	1
hebben	behoren	laten	misleiden	1866	1
hebben	behoren	weigeren	verzorgen	1947	1
hebben	behoren	worden	aan_halen	1840	1
hebben	behoren	worden	aan_knopen	1888	1
hebben	behoren	worden	beantwoorden	1840	1
hebben	behoren	worden	behandelen	1859	1
hebben	behoren	worden	bestrijden	1910	1
hebben	behoren	worden	bij_voegen	1853	1
hebben	behoren	worden	brengen	1899	1
hebben	behoren	worden	doen	1982	1
hebben	behoren	worden	geboren	1959	1
hebben	behoren	worden	herleiden	1859	1
hebben	behoren	worden	maken	1840	1
hebben	behoren	worden	maken	1863	1
hebben	behoren	worden	memoreren	1907	1
hebben	behoren	worden	nemen	1887	1
hebben	behoren	worden	ondernemen	1862	1
hebben	behoren	worden	onderzoeken	1844	1
hebben	behoren	worden	ontwikkelen	1838	1
hebben	behoren	worden	op_geven	1911	1
hebben	behoren	worden	op_nemen	1839	1
hebben	behoren	worden	op_nemen	1843	1
hebben	behoren	worden	op_nemen	1846	1
hebben	behoren	worden	op_nemen	1886	1
hebben	behoren	worden	op_nemen	1923	1
hebben	behoren	worden	op_tekenen	1845	1
hebben	behoren	worden	op_tekenen	1856	1
hebben	behoren	worden	openen	1968	1
hebben	behoren	worden	plaatsen	1837	1
hebben	behoren	worden	schenken	1947	1
hebben	behoren	worden	schrappen	1897	1
hebben	behoren	worden	spreken	1891	1
hebben	behoren	worden	stellen	1873	1
hebben	behoren	worden	steriliseren	1968	1
hebben	behoren	worden	toe_laten	1860	1
hebben	behoren	worden	uit_spreken	1876	1
hebben	behoren	worden	verklaren	1839	1
hebben	behoren	worden	verkondigen	1861	1
hebben	behoren	worden	verlenen	1951	1
hebben	behoren	worden	vermelden	1837	1
hebben	behoren	worden	vermelden	1841	2
hebben	behoren	worden	vermelden	1843	1
hebben	behoren	worden	vermelden	1844	1
hebben	behoren	worden	vermelden	1845	1
hebben	behoren	worden	vermelden	1847	1
hebben	behoren	worden	vermelden	1878	1
hebben	behoren	worden	vermelden	1946	1
hebben	behoren	worden	vermijden	1889	1
hebben	behoren	worden	vertalen	1844	1
hebben	behoren	worden	vonnissen	1901	1
hebben	behoren	worden	zeggen	1876	1
hebben	behoren	worden	zien	1856	1
hebben	behoren	worden	zoeken	1846	1
hebben	behoren	zijn	behandelen	1872	1
hebben	behoren	zijn	bekend_maken	1855	1
hebben	behoren	zijn	beslissen	1867	1
hebben	behoren	zijn	bevredigen	1841	1
hebben	behoren	zijn	geven	1939	1
hebben	behoren	zijn	maken	1854	1
hebben	behoren	zijn	maken	1855	1
hebben	behoren	zijn	op_geven	1874	1
hebben	behoren	zijn	op_helderen	1900	1
hebben	behoren	zijn	plaatsen	1842	1
hebben	behoren	zijn	richten	1860	1
hebben	behoren	zijn	samen_stellen	1854	1
hebben	behoren	zijn	stellen	1837	1
hebben	behoren	zijn	stellen	1905	1
hebben	behoren	zijn	tekenen	1853	1
hebben	behoren	zijn	toe_passen	1866	1
hebben	behoren	zijn	uit_voeren	1918	1
hebben	behoren	zijn	verwijzen	1872	1
hebben	behoren	zijn	voor_stellen	1862	1
hebben	behoren	zijn	vragen	1923	1
hebben	behoren	zijn	weg_leggen	1867	1
hebben	behoren	zijn	wijden	1860	1
hebben	beloven	doen	in_stellen	1965	1
hebben	beloven	doen	plaats_hebben	1847	1
hebben	beloven	doen	zetelen	1913	1
hebben	beloven	gaan	bevaren	1928	1
hebben	beloven	gaan	slapen	1925	1
hebben	beloven	helpen	verdedigen	1967	1
hebben	beloven	komen	bezoeken	1881	1
hebben	beloven	komen	drinken	1851	1
hebben	beloven	komen	halen	1909	1
hebben	beloven	komen	halen	1918	1
hebben	beloven	komen	kijken	1920	1
hebben	beloven	komen	maken	1952	1
hebben	beloven	komen	op_draven	1972	1
hebben	beloven	komen	op_zoeken	1905	1
hebben	beloven	komen	praten	1904	1
hebben	beloven	komen	praten	1923	1
hebben	beloven	komen	praten	1955	1
hebben	beloven	komen	schenken	1929	1
hebben	beloven	komen	slapen	1882	1
hebben	beloven	komen	thee_drinken	1844	1
hebben	beloven	komen	vinden	1873	1
hebben	beloven	komen	zeggen	1923	1
hebben	beloven	laten	bezetten	1880	1
hebben	beloven	laten	door_lichten	1954	1
hebben	beloven	laten	genieten	1905	1
hebben	beloven	laten	handelen	1838	1
hebben	beloven	laten	knippen	1950	1
hebben	beloven	laten	terug_keren	1866	1
hebben	beloven	laten	vergelijken	1880	1
hebben	beloven	laten	zien	1962	1
hebben	beloven	leren	sleeën	1920	1
hebben	beloven	mogen	kennis_maken	1913	1
hebben	beloven	mogen	vertellen	1913	1
hebben	beloven	willen	arbeiden	1936	1
hebben	beloven	willen	op_schorten	1895	1
hebben	beloven	zijn	zijn	1905	1
hebben	beloven	zullen	aan_bieden	1927	1
hebben	beloven	zullen	aan_kondigen	1854	1
hebben	beloven	zullen	aan_leren	1896	1
hebben	beloven	zullen	aan_stellen	1980	1
hebben	beloven	zullen	aan_wenden	1844	1
hebben	beloven	zullen	aan_wenden	1866	1
hebben	beloven	zullen	aan_wenden	1906	1
hebben	beloven	zullen	aan_wenden	1913	1
hebben	beloven	zullen	aan_werven	1861	1
hebben	beloven	zullen	aan_wijzen	1873	1
hebben	beloven	zullen	af_dalen	1950	1
hebben	beloven	zullen	af_doen	1884	1
hebben	beloven	zullen	af_leggen	1848	1
hebben	beloven	zullen	af_zien	1851	1
hebben	beloven	zullen	behandelen	1859	1
hebben	beloven	zullen	beheersen	1906	1
hebben	beloven	zullen	bekend_maken	1856	1
hebben	beloven	zullen	beminnen	1975	1
hebben	beloven	zullen	bevestigen	1840	1
hebben	beloven	zullen	bevorderen	1839	1
hebben	beloven	zullen	bewijzen	1837	1
hebben	beloven	zullen	biechten	1918	1
hebben	beloven	zullen	bij_brengen	1849	1
hebben	beloven	zullen	bij_dragen	1958	1
hebben	beloven	zullen	bij_springen	1921	1
hebben	beloven	zullen	bij_staan	1865	1
hebben	beloven	zullen	bij_staan	1926	1
hebben	beloven	zullen	blijven	1920	1
hebben	beloven	zullen	brengen	1902	1
hebben	beloven	zullen	brengen	1970	1
hebben	beloven	zullen	componeren	1900	1
hebben	beloven	zullen	dichten	1913	2
hebben	beloven	zullen	doen	1838	1
hebben	beloven	zullen	doen	1856	1
hebben	beloven	zullen	doen	1863	2
hebben	beloven	zullen	doen	1869	1
hebben	beloven	zullen	doen	1880	1
hebben	beloven	zullen	doen	1882	1
hebben	beloven	zullen	doen	1902	1
hebben	beloven	zullen	doen	1914	1
hebben	beloven	zullen	doen	1917	1
hebben	beloven	zullen	doen	1918	1
hebben	beloven	zullen	doen	1934	1
hebben	beloven	zullen	doen	1947	1
hebben	beloven	zullen	doen	1949	1
hebben	beloven	zullen	doen	1964	1
hebben	beloven	zullen	doen	1970	1
hebben	beloven	zullen	dood_schieten	1966	1
hebben	beloven	zullen	drijven	1908	1
hebben	beloven	zullen	gaan	1921	1
hebben	beloven	zullen	gaan	1932	1
hebben	beloven	zullen	gedragen	1968	1
hebben	beloven	zullen	geven	1899	1
hebben	beloven	zullen	geven	1900	1
hebben	beloven	zullen	geven	1902	1
hebben	beloven	zullen	geven	1920	1
hebben	beloven	zullen	geven	1925	1
hebben	beloven	zullen	halen	1946	1
hebben	beloven	zullen	handhaven	1874	1
hebben	beloven	zullen	helpen	1867	1
hebben	beloven	zullen	helpen	1930	1
hebben	beloven	zullen	in_dienen	1857	1
hebben	beloven	zullen	in_dienen	1941	1
hebben	beloven	zullen	in_vallen	1913	1
hebben	beloven	zullen	komen	1905	1
hebben	beloven	zullen	komen	1911	1
hebben	beloven	zullen	komen	1929	1
hebben	beloven	zullen	komen	1965	1
hebben	beloven	zullen	leveren	1906	1
hebben	beloven	zullen	lezen	1873	1
hebben	beloven	zullen	lopen	1921	1
hebben	beloven	zullen	maken	1867	1
hebben	beloven	zullen	maken	1889	1
hebben	beloven	zullen	maken	1962	1
hebben	beloven	zullen	maken	1969	1
hebben	beloven	zullen	mede_delen	1839	1
hebben	beloven	zullen	mee_nemen	1921	1
hebben	beloven	zullen	mee_varen	1922	1
hebben	beloven	zullen	mijden	1951	1
hebben	beloven	zullen	nemen	1865	1
hebben	beloven	zullen	nemen	1962	1
hebben	beloven	zullen	noemen	1865	1
hebben	beloven	zullen	onderhandelen	1962	1
hebben	beloven	zullen	onderwerpen	1885	1
hebben	beloven	zullen	onderzoeken	1869	1
hebben	beloven	zullen	onthouden	1885	1
hebben	beloven	zullen	ontmoeten	1839	1
hebben	beloven	zullen	op_brengen	1849	1
hebben	beloven	zullen	op_dragen	1956	1
hebben	beloven	zullen	op_halen	1961	1
hebben	beloven	zullen	op_sturen	1986	1
hebben	beloven	zullen	op_treden	1923	1
hebben	beloven	zullen	op_treden	1931	1
hebben	beloven	zullen	op_wegen	1854	1
hebben	beloven	zullen	open_houden	1942	1
hebben	beloven	zullen	openbaren	1858	1
hebben	beloven	zullen	openen	1868	1
hebben	beloven	zullen	over_schrijven	1847	1
hebben	beloven	zullen	overwinnen	1947	1
hebben	beloven	zullen	praten	1976	1
hebben	beloven	zullen	raadplegen	1931	1
hebben	beloven	zullen	redden	1863	1
hebben	beloven	zullen	redden	1905	1
hebben	beloven	zullen	reizen	1883	1
hebben	beloven	zullen	samen_smelten	1904	1
hebben	beloven	zullen	scharrelen	1961	1
hebben	beloven	zullen	schrijven	1912	1
hebben	beloven	zullen	schrijven	1913	1
hebben	beloven	zullen	schrijven	1976	1
hebben	beloven	zullen	schuldig_maken	1895	1
hebben	beloven	zullen	slagen	1956	1
hebben	beloven	zullen	sluiten	1885	1
hebben	beloven	zullen	spelen	1908	1
hebben	beloven	zullen	spreken	1863	1
hebben	beloven	zullen	spreken	1869	1
hebben	beloven	zullen	staan	1947	1
hebben	beloven	zullen	stemmen	1885	1
hebben	beloven	zullen	strijden	1844	1
hebben	beloven	zullen	terug_geven	1891	1
hebben	beloven	zullen	terug_keren	1886	1
hebben	beloven	zullen	terug_komen	1862	1
hebben	beloven	zullen	terug_komen	1863	1
hebben	beloven	zullen	terug_komen	1872	1
hebben	beloven	zullen	terug_komen	1905	1
hebben	beloven	zullen	terug_komen	1922	1
hebben	beloven	zullen	terug_komen	1926	1
hebben	beloven	zullen	terug_komen	1953	1
hebben	beloven	zullen	terug_trekken	1909	1
hebben	beloven	zullen	tracteren	1908	1
hebben	beloven	zullen	treden	1890	1
hebben	beloven	zullen	treden	1905	1
hebben	beloven	zullen	trouwen	1876	1
hebben	beloven	zullen	trouwen	1881	1
hebben	beloven	zullen	trouwen	1900	1
hebben	beloven	zullen	trouwen	1903	1
hebben	beloven	zullen	trouwen	1949	1
hebben	beloven	zullen	uit_blijven	1905	1
hebben	beloven	zullen	vergezellen	1839	1
hebben	beloven	zullen	verklappen	1841	1
hebben	beloven	zullen	vernieuwen	1858	1
hebben	beloven	zullen	verschaffen	1919	1
hebben	beloven	zullen	verstrekken	1897	1
hebben	beloven	zullen	vervaardigen	1863	1
hebben	beloven	zullen	verzetten	1882	1
